69,06/06/2021 20:05
69,06/06/2021 20:10
69,06/06/2021 20:15
69,06/06/2021 20:20
67,06/06/2021 20:25
67,06/06/2021 20:30
67,06/06/2021 20:35
67,06/06/2021 20:40
67,06/06/2021 20:45
67,06/06/2021 20:50
67,06/06/2021 20:55
67,06/06/2021 21:00
67,06/06/2021 21:05
67,06/06/2021 21:10
None,06/06/2021 21:15
None,06/06/2021 21:20
None,06/06/2021 21:25
None,06/06/2021 21:30
None,06/06/2021 21:35
None,06/06/2021 21:40
None,06/06/2021 21:45
None,06/06/2021 21:50
None,06/06/2021 21:55
None,06/06/2021 22:00
None,06/06/2021 22:05
None,06/06/2021 22:10
66,06/06/2021 22:12
None,06/06/2021 22:15
None,06/06/2021 22:20
None,06/06/2021 22:25
None,06/06/2021 22:30
None,06/06/2021 22:35
None,06/06/2021 22:40
None,06/06/2021 22:45
None,06/06/2021 22:50
None,06/06/2021 22:55
None,06/06/2021 23:00
None,06/06/2021 23:05
None,06/06/2021 23:10
None,06/06/2021 23:15
None,06/06/2021 23:20
None,06/06/2021 23:22
64,06/06/2021 23:25
55,06/06/2021 23:30
None,06/06/2021 23:35
None,06/06/2021 23:40
None,06/06/2021 23:45
None,06/06/2021 23:50
None,06/06/2021 23:55
None,07/06/2021 00:00
None,07/06/2021 00:05
None,07/06/2021 00:10
None,07/06/2021 00:15
None,07/06/2021 00:20
None,07/06/2021 00:25
None,07/06/2021 00:30
None,07/06/2021 00:35
None,07/06/2021 00:40
None,07/06/2021 00:45
None,07/06/2021 00:50
None,07/06/2021 00:55
None,07/06/2021 01:00
None,07/06/2021 01:05
None,07/06/2021 01:10
None,07/06/2021 01:15
None,07/06/2021 01:20
None,07/06/2021 01:25
None,07/06/2021 01:30
None,07/06/2021 01:35
None,07/06/2021 01:40
None,07/06/2021 01:45
None,07/06/2021 01:50
None,07/06/2021 01:55
None,07/06/2021 02:00
None,07/06/2021 02:05
None,07/06/2021 02:10
None,07/06/2021 02:15
None,07/06/2021 02:20
None,07/06/2021 02:25
None,07/06/2021 02:30
None,07/06/2021 02:35
None,07/06/2021 02:40
None,07/06/2021 02:45
None,07/06/2021 02:50
None,07/06/2021 02:55
None,07/06/2021 03:00
None,07/06/2021 03:05
None,07/06/2021 03:10
None,07/06/2021 03:15
None,07/06/2021 03:20
None,07/06/2021 03:25
None,07/06/2021 03:30
None,07/06/2021 03:35
None,07/06/2021 03:40
None,07/06/2021 03:45
None,07/06/2021 03:50
None,07/06/2021 03:55
None,07/06/2021 04:00
None,07/06/2021 04:05
None,07/06/2021 04:10
None,07/06/2021 04:15
None,07/06/2021 04:20
None,07/06/2021 04:25
None,07/06/2021 04:30
None,07/06/2021 04:35
None,07/06/2021 04:40
None,07/06/2021 04:45
None,07/06/2021 04:50
None,07/06/2021 04:55
None,07/06/2021 05:00
None,07/06/2021 05:05
None,07/06/2021 05:10
None,07/06/2021 05:15
None,07/06/2021 05:20
54,07/06/2021 05:25
54,07/06/2021 05:30
54,07/06/2021 05:35
54,07/06/2021 05:40
54,07/06/2021 05:45
54,07/06/2021 05:50
54,07/06/2021 05:55
54,07/06/2021 06:00
54,07/06/2021 06:05
54,07/06/2021 06:10
54,07/06/2021 06:15
54,07/06/2021 06:20
54,07/06/2021 06:25
54,07/06/2021 06:30
54,07/06/2021 06:35
54,07/06/2021 06:40
54,07/06/2021 06:45
54,07/06/2021 06:50
54,07/06/2021 06:55
54,07/06/2021 07:00
54,07/06/2021 07:05
54,07/06/2021 07:10
54,07/06/2021 07:15
54,07/06/2021 07:20
54,07/06/2021 07:25
53,07/06/2021 07:30
53,07/06/2021 07:35
53,07/06/2021 07:40
52,07/06/2021 07:45
52,07/06/2021 07:50
52,07/06/2021 07:55
52,07/06/2021 08:00
52,07/06/2021 08:05
52,07/06/2021 08:10
52,07/06/2021 08:15
53,07/06/2021 08:20
53,07/06/2021 08:25
53,07/06/2021 08:30
53,07/06/2021 08:35
53,07/06/2021 08:40
53,07/06/2021 08:45
53,07/06/2021 08:50
53,07/06/2021 08:55
53,07/06/2021 09:00
53,07/06/2021 09:05
53,07/06/2021 09:10
53,07/06/2021 09:15
53,07/06/2021 09:20
53,07/06/2021 09:25
53,07/06/2021 09:30
53,07/06/2021 09:35
53,07/06/2021 09:40
53,07/06/2021 09:45
53,07/06/2021 09:50
53,07/06/2021 09:55
53,07/06/2021 10:00
54,07/06/2021 10:05
54,07/06/2021 10:10
54,07/06/2021 10:15
54,07/06/2021 10:20
55,07/06/2021 10:25
55,07/06/2021 10:30
55,07/06/2021 10:35
56,07/06/2021 10:40
56,07/06/2021 10:45
56,07/06/2021 10:50
56,07/06/2021 10:55
57,07/06/2021 11:00
57,07/06/2021 11:05
57,07/06/2021 11:10
58,07/06/2021 11:15
58,07/06/2021 11:20
58,07/06/2021 11:25
58,07/06/2021 11:30
58,07/06/2021 11:35
59,07/06/2021 11:40
59,07/06/2021 11:45
59,07/06/2021 11:50
59,07/06/2021 11:55
60,07/06/2021 12:00
60,07/06/2021 12:05
60,07/06/2021 12:10
60,07/06/2021 12:15
60,07/06/2021 12:20
61,07/06/2021 12:25
61,07/06/2021 12:30
61,07/06/2021 12:30
61,07/06/2021 12:31
61,07/06/2021 12:31
61,07/06/2021 12:31
61,07/06/2021 12:35
61,07/06/2021 12:40
